../../data/files/.DS_Store,0.11758360302049622,0.3333333333333333,0.5490830636461704,2
../../data/files/essay1.csv,0.11758360302049622,0.5490830636461707,0.3333333333333333,1
../../data/files/essay10.csv,0.3333333333333334,0.3333333333333334,0.3333333333333334,0
../../data/files/essay100.csv,0.3333333333333334,0.3333333333333334,0.3333333333333334,0
../../data/files/essay1000.csv,0.30379025244770674,0.6233548456894149,0.07285490186287852,1
../../data/files/essay1001.csv,0.4988481066451945,0.4951202964354678,0.006031596919337641,0
../../data/files/essay1002.csv,0.19143349139258786,0.6135981457074036,0.19496836290000863,1
../../data/files/essay1003.csv,0.5835467162416547,0.4163480538309539,1.0522992739135011E-4,0
../../data/files/essay1004.csv,0.9431137963828748,0.05281833657004483,0.004067867047080164,0
../../data/files/essay1005.csv,0.45173084646398265,4.6941745294090044E-5,0.5482222117907233,2
../../data/files/essay1006.csv,0.5871106414876227,0.37397382752174263,0.03891553099063464,0
../../data/files/essay1007.csv,0.29858511112089936,0.08471225046127041,0.6167026384178301,2
../../data/files/essay1008.csv,0.4082131796668661,0.3610063200218129,0.23078050031132114,0
../../data/files/essay1009.csv,0.38818270325119636,0.6116938856664884,1.234110823151919E-4,1
../../data/files/essay101.csv,0.3731381969322484,0.4573763966415804,0.16948540642617121,1
../../data/files/essay1010.csv,0.5121515077623343,0.48776721124928873,8.128098837681864E-5,0
../../data/files/essay1011.csv,0.09467672316244696,0.511091360219235,0.3942319166183182,1
../../data/files/essay1012.csv,0.5376560635774946,0.1794317072527241,0.2829122291697814,0
../../data/files/essay1013.csv,0.935776434526605,0.011155044514131907,0.05306852095926314,0
../../data/files/essay1014.csv,0.9167228201812697,0.004304091011188207,0.07897308880754218,0
../../data/files/essay1015.csv,0.5084110072904335,0.246369149551579,0.2452198431579875,0
../../data/files/essay1016.csv,0.5645964772544665,6.288121738036848E-5,0.4353406415281533,0
../../data/files/essay1017.csv,0.6764379130560594,0.1783162039405354,0.1452458830034052,0
../../data/files/essay1018.csv,0.3701084284646979,0.3255912080425198,0.3043003634927825,0
../../data/files/essay1019.csv,0.9700344089517462,0.010015624012210208,0.019949967036043598,0
../../data/files/essay102.csv,0.2809432735581687,5.680849855138328E-5,0.7189999179432799,2
../../data/files/essay1020.csv,0.6882603159121081,0.29991781588953015,0.011821868198361734,0
../../data/files/essay1021.csv,0.4885385329155692,3.744897577051268E-5,0.5114240181086603,2
../../data/files/essay1022.csv,0.45302987246721266,0.2851102672074539,0.2618598603253335,0
../../data/files/essay1023.csv,0.18370400598517309,0.5978296190497782,0.2184663749650487,1
../../data/files/essay1024.csv,0.45109344709404703,0.40887755725530067,0.14002899565065238,0
../../data/files/essay1025.csv,0.4462680626139761,0.5443916798578133,0.00934025752821054,1
../../data/files/essay1026.csv,0.6777833720939525,0.3221447009838005,7.192692224699703E-5,0
../../data/files/essay1027.csv,0.5955031215979026,0.2466839965340265,0.15781288186807083,0
../../data/files/essay1028.csv,0.3191631666354923,0.14742074625765897,0.5334160871068487,2
../../data/files/essay1029.csv,0.6724267937374792,0.017441004430523765,0.310132201831997,0
../../data/files/essay103.csv,0.4550356681458181,0.5080854038333116,0.03687892802087039,1
../../data/files/essay1030.csv,0.5220418741863436,0.3488599854288341,0.12909814038482212,0
../../data/files/essay1031.csv,0.6383006654750725,0.3515101941894635,0.010189140335464069,0
../../data/files/essay1032.csv,0.47970006079848676,0.11415854143679585,0.4061413977647174,0
../../data/files/essay1033.csv,0.3869546899536558,0.4022750775594622,0.21077023248688195,1
../../data/files/essay1034.csv,0.7586086514963978,9.521089212605922E-5,0.24129613761147606,0
../../data/files/essay1035.csv,0.21422231384608337,0.12374375096634543,0.6620339351875711,2
../../data/files/essay1036.csv,0.8068106672591745,0.02173763536426013,0.17145169737656524,0
../../data/files/essay1037.csv,0.48803646425475133,0.0773982878827994,0.4345652478624492,0
../../data/files/essay1038.csv,0.7253142790007155,0.0033003300330033,0.27138539096628106,0
../../data/files/essay1039.csv,0.6177588503654328,0.2026930416043039,0.1795481080302633,0
../../data/files/essay104.csv,0.8061823750147239,0.17010786342908105,0.023709761556194985,0
../../data/files/essay1040.csv,0.931043630364678,9.036119608379552E-4,0.06805275767448414,0
../../data/files/essay1041.csv,0.2327531206136894,0.358853685814437,0.4083931935718736,2
../../data/files/essay1042.csv,0.7029517413712323,0.2691273187915387,0.02792093983722908,0
../../data/files/essay1043.csv,0.4249474798211945,0.413364081989396,0.1616884381894096,0
../../data/files/essay1044.csv,0.7797051403026226,0.0957591332222423,0.12453572647513503,0
../../data/files/essay1045.csv,0.9634163266439059,2.498126405196103E-4,0.036333860715574415,0
